1;11;2016;002672;191;;;;;1,00;077,36;;
1;11;2016;002682;191;;;;;1,00;055,72;;
1;11;2016;002685;191;;;;;1,00;028,32;;
1;11;2016;002695;191;;;;;1,00;009,95;;
1;11;2016;002699;191;;;;;1,00;006,67;;
1;11;2016;002756;191;;;;;1,00;029,15;;
1;11;2016;002773;191;;;;;1,00;097,86;;
1;11;2016;002796;191;;;;;1,00;055,17;;
1;11;2016;002801;191;;;;;1,00;019,74;;
1;11;2016;002806;191;;;;;1,00;030,13;;
1;11;2016;002818;191;;;;;1,00;021,86;;
1;11;2016;002828;191;;;;;1,00;072,65;;
1;11;2016;002851;191;;;;;1,00;063,36;;
1;11;2016;002852;191;;;;;1,00;004,52;;
1;11;2016;002855;191;;;;;1,00;037,80;;
1;11;2016;002857;191;;;;;1,00;023,43;;
1;11;2016;002859;191;;;;;1,00;074,62;;
1;11;2016;002860;191;;;;;1,00;007,75;;
1;11;2016;002867;191;;;;;1,00;018,16;;
1;11;2016;002868;191;;;;;1,00;108,85;;
1;11;2016;002875;191;;;;;1,00;078,63;;
1;11;2016;002878;191;;;;;1,00;001,71;;
1;11;2016;002880;191;;;;;1,00;042,54;;
1;11;2016;002883;191;;;;;1,00;024,18;;
1;11;2016;002885;191;;;;;1,00;077,76;;
1;11;2016;003001;191;;;;;1,00;027,64;;
1;11;2016;003005;191;;;;;1,00;009,01;;
1;11;2016;003008;191;;;;;1,00;022,16;;
1;11;2016;003016;191;;;;;1,00;001,12;;
1;11;2016;003018;191;;;;;1,00;068,38;;
1;11;2016;003019;191;;;;;1,00;117,71;;
1;11;2016;003020;191;;;;;1,00;018,21;;
1;11;2016;003026;191;;;;;1,00;026,47;;
1;11;2016;003030;191;;;;;1,00;046,92;;
1;11;2016;003031;191;;;;;1,00;029,60;;
1;11;2016;003033;191;;;;;1,00;015,76;;
1;11;2016;003034;191;;;;;1,00;092,69;;
1;11;2016;003036;191;;;;;1,00;029,18;;
1;11;2016;003039;191;;;;;1,00;019,21;;
1;11;2016;003040;191;;;;;1,00;029,48;;
1;11;2016;003041;191;;;;;1,00;038,19;;
1;11;2016;003044;191;;;;;1,00;032,59;;
1;11;2016;003046;191;;;;;1,00;022,96;;
1;11;2016;003049;191;;;;;1,00;017,82;;
1;11;2016;003051;191;;;;;1,00;155,57;;
1;11;2016;003052;191;;;;;1,00;012,40;;
1;11;2016;003053;191;;;;;1,00;102,48;;
1;11;2016;003054;191;;;;;1,00;004,06;;
1;11;2016;003057;191;;;;;1,00;005,04;;
1;11;2016;003059;191;;;;;1,00;133,66;;
1;11;2016;003060;191;;;;;1,00;062,91;;
1;11;2016;003062;191;;;;;1,00;077,35;;
1;11;2016;003063;191;;;;;1,00;009,96;;
1;11;2016;003064;191;;;;;1,00;085,73;;
1;11;2016;003066;191;;;;;1,00;051,94;;
1;11;2016;003069;191;;;;;1,00;020,18;;
1;11;2016;003070;191;;;;;1,00;020,50;;
1;11;2016;003072;191;;;;;1,00;021,07;;
1;11;2016;003073;191;;;;;1,00;002,24;;
1;11;2016;003074;191;;;;;1,00;027,78;;
1;11;2016;003075;191;;;;;1,00;035,75;;
1;11;2016;003076;191;;;;;1,00;036,00;;
1;11;2016;003077;191;;;;;1,00;016,33;;
1;11;2016;003078;191;;;;;1,00;004,77;;
1;11;2016;003081;191;;;;;1,00;033,54;;
1;11;2016;003082;191;;;;;1,00;041,15;;
1;11;2016;003083;191;;;;;1,00;007,36;;
1;11;2016;003084;191;;;;;1,00;011,83;;
1;11;2016;003085;191;;;;;1,00;001,33;;
1;11;2016;003086;191;;;;;1,00;002,10;;
1;11;2016;003087;191;;;;;1,00;019,47;;
1;11;2016;003090;191;;;;;1,00;010,62;;
1;11;2016;003091;191;;;;;1,00;001,65;;
